feature_name,Scaler_center,Scaler_scale,Q1_Coef_age,Q1_Coef_age2,Q1_Intercept,Q5_Coef_age,Q5_Coef_age2,Q5_Intercept,Q25_Coef_age,Q25_Coef_age2,Q25_Intercept,Q50_Coef_age,Q50_Coef_age2,Q50_Intercept,Q75_Coef_age,Q75_Coef_age2,Q75_Intercept,Q95_Coef_age,Q95_Coef_age2,Q95_Intercept,Q99_Coef_age,Q99_Coef_age2,Q99_Intercept,MAE_norm,quantile
A2009-ctx-lh-G_temporal_middle_GrayVol,8098.0,1620.0,0.007811371723864034,-0.0001782677836108755,-1.5209502025505734,-0.00575502596726791,-5.694851715143256e-05,-0.6916828362768827,-0.02062078715533032,1.7723154285637166e-05,0.4621126324082245,-0.028199639942117827,6.916687928628505e-05,1.1140289725622299,-0.05148755519189967,0.00029809924081358144,2.119963590597962,-0.043741613406985055,0.00020337663327107296,2.59661600228034,-0.06285788982714277,0.00044811947773212607,3.4202813286893043,0.5252983212738573,95.0
A2009-ctx-lh-G_temporal_middle_ThickAvg,3.03,0.20900000000000007,0.1463690709899606,-0.001742131539737902,-4.650914168901988,0.029379509782237356,-0.0005671039412539448,-1.3256032625644378,-0.017317322044637536,-6.195821840657708e-05,0.4293341047360972,-0.04407781134425013,0.00021387843211672798,1.5226703611015875,-0.06123124118399756,0.00041417470926916533,2.2901430186350193,-0.06857689236071737,0.0004381126306505809,3.276072074580501,-0.05584783505779664,0.00025769935445015403,3.5778294215681714,0.5765149576422123,95.0
A2009-ctx-lh-G_temporal_middle_ThickStd,0.606,0.08700000000000008,-0.08848284021942304,0.0009075643114896658,0.5792949752933373,-0.054928347277193985,0.0005564619957018298,0.19946443878213313,-0.06164478853248862,0.0006326435180304588,0.9344312087714455,-0.08066722570223168,0.0008107874175743421,1.8388741463755165,-0.08647605758754165,0.0008613153146169487,2.535402212719037,-0.0947174029142301,0.0009590392775067229,3.4872574436324197,-0.10474092871473553,0.001052798295200162,4.436266026609822,0.5857748424812972,75.0
A2009-ctx-lh-Lat_Fis-ant-Horizont_GrayVol,423.0,117.0,-0.0041165452259079496,-0.00011198938190988952,-1.0749562535218682,-0.020794355994311054,0.00012179793223252892,-0.4250591031049132,-0.018934009930696365,7.153472230207495e-05,0.22719080443836293,-0.0119838375717435,-3.489470174800533e-05,0.6084174395344608,-0.016486174383146385,1.0999289038952897e-06,1.230229451658933,-0.030731395544799978,9.520382711548021e-05,2.5823838880769574,0.015423139292501668,-0.00046187601892193434,2.4525152501961727,0.5929301921049474,75.0
A2009-ctx-lh-Lat_Fis-ant-Horizont_ThickAvg,2.148,0.31000000000000005,-0.038152353274120636,0.0002772199003951417,-0.3460086062526626,-0.025566778291124338,0.00013123691646350232,-0.19717347958302067,-0.019080625069163613,5.771770637365266e-05,0.2539920107966629,-0.03362251280039846,0.00020472687182640089,1.0663677610168212,-0.05678945266820677,0.0004461866461310279,2.070831843073499,-0.10404944038711916,0.0008913787180803271,4.194171447516553,-0.10622128983558825,0.00084959559302591,5.062994315024973,0.5997906977670555,50.0
A2009-ctx-lh-Lat_Fis-ant-Horizont_ThickStd,0.404,0.10800000000000004,7.174686661861902e-05,-8.968358327332629e-05,-1.1700430089853158,0.003050478866709725,-6.724253776141795e-05,-1.0135900769633268,-0.007230593880772287,5.5696992316926976e-05,-0.27581506745947343,-0.024514209421476887,0.00023053194340940216,0.5961145934698968,-0.0527468189816779,0.0005436455542115684,1.705864521142393,-0.09413394133942858,0.0010087016092123712,3.4494742391275457,-0.08349977190034844,0.0008216326660130711,4.201762641604144,0.6107548491711834,25.0
A2009-ctx-lh-Lat_Fis-ant-Vertical_GrayVol,468.0,169.0,-0.030743296024452266,0.0002858329513417688,-0.8509652479422577,-0.030290776609363596,0.0002764789399606685,-0.3356161925537193,-0.010700542466666185,8.49792018231905e-06,-0.005515022729522289,-0.015842298784837568,3.996718937031238e-05,0.6133943188621291,-0.017228156690055122,6.210636178155132e-05,1.1476476300537473,-0.00975932776828048,-9.892680208004859e-05,2.029438307543703,-0.030637201794669566,3.767628954745659e-05,3.339847510642817,0.5953276578004346,75.0
A2009-ctx-lh-Lat_Fis-ant-Vertical_ThickAvg,2.266,0.32299999999999995,0.025873261750170996,-0.00040890233400382356,-1.7765007899912997,-0.05244623302141384,0.00037120382085415365,0.5008966846374386,-0.03515724492600604,0.0001907974896361616,0.7215414392617461,-0.04205778338663394,0.00023766465088059463,1.3661491668403174,-0.044419132229386725,0.0002998027984613722,1.8027907683934203,-0.08922264657768,0.0008829987579392364,3.3492319038108853,-0.09380559729371606,0.0008570567856076478,4.182402743603896,0.559759481781549,25.0
A2009-ctx-lh-Lat_Fis-ant-Vertical_ThickStd,0.432,0.12,-0.051574360877135246,0.000563565323453462,-0.32750885304817995,-0.025148276670989615,0.00024565239522150836,-0.4602755732995753,-0.0231705667513157,0.0002373513187705697,0.05780313336842098,-0.022596807065217432,0.0002193727355072468,0.5305296082427546,-0.030186562230095023,0.00025168597651946737,1.337942190221836,-0.06801608905972233,0.0006960878292186682,2.9643990651315915,-0.14369454900212889,0.0013470121407144614,5.601372973362909,0.5930853102594502,50.0
A2009-ctx-lh-Lat_Fis-post_GrayVol,1415.0,247.0,-0.019941533838968666,0.00023571613703601482,-1.0787597798017565,-0.022216273027103866,0.0001574333251516941,-0.41077261470141385,-0.015854386274106468,3.917392325120527e-05,0.16659055033472092,-0.01852208987771273,5.754820297706208e-05,0.7017114701732344,-0.01805264145515432,1.0846202596136721e-05,1.2940788776846501,-0.043935021423328675,0.00018191897928866209,2.9989439265125815,-0.06221418760118458,0.0002813663804375886,4.263444695139743,0.5949466741468292,75.0
A2009-ctx-lh-Lat_Fis-post_ThickAvg,2.279,0.23499999999999988,-0.028752888465470278,-4.849540745756085e-05,0.005097371264120833,-0.05131463857846009,0.00024097019033063368,0.7508641607667348,-0.03244512200248351,6.32407343369517e-05,0.9016136495144731,-0.041779888931397745,0.00016807562763937852,1.5282794796595147,-0.04767574941543109,0.00021462202344353924,2.130319229534564,-0.06943645412218524,0.00044409771982741514,3.3325461004363475,-0.058298576374655214,0.0003257374961330834,3.6038144250124895,0.5276276670450103,95.0
A2009-ctx-lh-Lat_Fis-post_ThickStd,0.492,0.08100000000000002,-0.01369299139851983,8.190985552379783e-05,-1.0200254450146335,-0.021319056182149857,0.0002452204652759113,-0.7051867300642024,-0.01796353595815893,0.00022121550030534975,-0.14335405577905713,-0.01681254879684283,0.0001931944376216499,0.32171574353670057,-0.023838992476557096,0.00026772287764964916,1.0121109200158354,-0.07064636114389485,0.0007580081667799877,2.8638837154831474,-0.11202187619534501,0.0012595216104572537,4.264726535118006,0.595337556258328,95.0
A2009-ctx-lh-Pole_occipital_GrayVol,3777.0,749.0,-0.0038382741794886354,-0.00010181948208893267,-1.298749962549278,0.009556438429973653,-0.00016965040223699892,-1.1874659538712498,0.012869817142746036,-0.00018401481651917273,-0.6725334700148581,0.005804713056700706,-0.00013479034367292286,0.031083522544352017,-0.006720886326880634,-2.6673059504226504e-05,0.8811288030644824,-0.00999552167153909,-8.542702544645044e-06,1.8796178737863016,-0.0013880941301916679,-0.00013234640265662347,2.360121590751386,0.608907239658432,5.0
A2009-ctx-lh-Pole_occipital_ThickAvg,2.101,0.22199999999999998,-0.03553973578135465,0.00038011967942502546,-0.9562160570919249,-0.010500886412646866,0.00010441947873861765,-0.9477645681051172,-0.009636463041480999,9.797500836927459e-05,-0.25450402152911167,-0.009565550106090871,0.00012247823439296893,0.16455783642689284,-0.019046266523807746,0.0002018198017666967,0.9371259135674767,-0.025623299797532886,0.00038935282053833095,1.6187748465673348,-0.03895436610100578,0.00041543442904310053,2.7975610510960798,0.6053001271227564,5.0
A2009-ctx-lh-Pole_occipital_ThickStd,0.743,0.16799999999999993,0.0005942280992856535,-3.173258092068613e-05,-1.5442752624260767,0.0027005231816923923,3.0031282656382794e-05,-1.3388183907791726,0.0067110743744283625,9.749650426278623e-07,-0.7700029190453391,0.007634502213583857,1.4059856746931588e-05,-0.3520711856171045,0.019160173772682934,-0.0001219153812438638,-0.09223623631039632,0.02074923081825364,-0.0001340978533721854,0.47814345873916725,0.0032382787135034757,7.436387101257056e-05,1.3420638123695605,0.5594090344612879,25.0
A2009-ctx-lh-Pole_temporal_GrayVol,5397.0,851.0,0.002518950519483844,-2.8011140461847736e-05,-1.7498349904062445,0.013513582621518711,-0.00017846126082872294,-1.423684545988982,-0.025795442250633575,0.00020186973673222652,0.2296210356710605,-0.020141401916952757,0.00010966253642124492,0.670482310080434,-0.037849358545656894,0.000282877898941939,1.5802632129342578,-0.008568626250747958,-8.156811524097174e-05,1.904811718056145,0.010656860937245875,-0.00030808219982534626,2.1416188545254875,0.6106167700387691,75.0
A2009-ctx-lh-Pole_temporal_ThickAvg,3.205,0.28200000000000003,0.049027762646965935,-0.00032645606265591776,-3.616097778050836,0.03970038258678433,-0.00026890701838225343,-2.5857299176145494,0.02591585878412984,-0.00022806150000662177,-1.1721250238864462,0.013637387041642298,-0.00015095227861185243,-0.28684166896932756,-0.0002612831439585932,-1.4832689187526951e-05,0.5372966932075055,0.0027633153863825194,-7.878965418844106e-05,1.1682266670594557,0.013621646416950963,-0.0002835402688667557,1.6376974293335247,0.6155274935493148,75.0
A2009-ctx-lh-Pole_temporal_ThickStd,0.787,0.128,-0.010674654553659693,-5.2604905373848585e-05,-0.8372823947722812,-0.021284560485666362,0.00014114784909408513,-0.3965952128536315,-0.030219448678861775,0.00021066226287262858,0.44717035060975546,-0.04247450849200022,0.00032903340381685594,1.186402571739899,-0.030113585223151062,0.00017514190363000225,1.4833758128257324,-0.013179641774372775,1.0065940135700562e-05,1.825503514080971,-0.04281321797039258,0.0004995312872531814,2.6589860767930302,0.5591419091504201,50.0
A2009-ctx-lh-S_calcarine_GrayVol,2568.0,685.0,0.0026478207572251484,-5.387039240417805e-05,-1.2376680705566447,-0.010593934305733141,6.368054647428805e-05,-0.6145312703323461,-0.01932987216859894,0.0001356026316780787,0.12407324769706433,-0.025892278941906047,0.0001814855358373289,0.7788976838827085,-0.01502374007528331,3.362408880916194e-05,1.1432038511017757,-0.021075778922781622,8.516432448842365e-05,2.1652837275638586,-0.06356631166338489,0.0003887981401993844,4.091465033330047,0.5735882696617981,50.0
A2009-ctx-lh-S_calcarine_ThickAvg,1.67,0.15599999999999992,-0.03385408874012481,0.00016702622454219487,-0.18598915547788242,-0.05303929069104735,0.0003624576138145214,0.582469434961806,-0.06028180153112213,0.0004272690048122206,1.339076960900037,-0.07289000469563738,0.0005223896525228387,2.153154191212045,-0.08953698731524438,0.0006621937165509204,3.0614665604743263,-0.13938878623934417,0.0011372541108274929,5.025531552571405,-0.14288668827497847,0.001176993429565699,5.686654103694775,0.5440203783818534,95.0
A2009-ctx-lh-S_calcarine_ThickStd,0.566,0.10099999999999998,-0.034284522669614875,0.00015424024954838395,-0.3294309521929265,-0.03051186383812799,0.00010542433392312866,0.10317004725249752,-0.05423992067065676,0.00039623277606248115,1.142727562485427,-0.04891472274440334,0.00032441526746709837,1.5006569140215393,-0.05163738944101358,0.0003283475835727894,2.103245414527641,-0.050102009358067225,0.0002890288913429893,2.8817844132437127,-0.10572428152722763,0.0008487958258545065,4.858594768761396,0.5532687232238285,75.0
A2009-ctx-lh-S_central_GrayVol,3349.0,550.0,0.02129900486363713,-0.00016075908394311847,-2.1111059749806578,-0.011988858850831468,0.0001875257053639668,-1.012326965316358,0.013429423951710746,-0.00011673981053637465,-0.8349136793721653,0.018593802829653467,-0.00017520091281781851,-0.4562880594746261,0.007919889481732523,-6.644350672021634e-05,0.2936809248134645,-0.003693891435518283,2.028009205042767e-05,1.4002767581966153,-0.04191789771520796,0.00047232264427345794,2.761641672934666,0.5928085913046955,75.0
A2009-ctx-lh-S_central_ThickAvg,1.819,0.1379999999999999,-0.06570524261678694,0.0005859504110378684,-0.07852264344018334,-0.03520099182090539,0.00025092342022327307,-0.17955551066818695,-0.03159864869060484,0.00019404924457867194,0.46868689270843117,-0.032464588538957485,0.00021488633110052508,0.9703575331424557,-0.04752175867498253,0.0003791159863429693,1.7748662485737823,-0.07738084004950581,0.0006941251319062426,3.1400660741890154,-0.13299831540721896,0.0010953250163672212,5.477568846088209,0.5943113265994714,95.0
A2009-ctx-lh-S_central_ThickStd,0.57,0.09699999999999998,0.008399900200997226,-0.00024467866023361026,-1.4866408359785424,-0.008244485335458214,9.758894070052185e-05,-1.0062471975758642,0.0007580015022316108,2.7542799630787906e-05,-0.5790058980708741,0.0018813761777521218,3.6038237290528333e-07,-0.0781454434784396,-0.012027375420162642,0.00019075691899345947,0.6384715449295809,-0.008122006474800443,0.00016649246034546202,1.1813236695718996,-0.00967492991338964,0.00024214564263411637,1.6822945635758355,0.5871832455424777,95.0
A2009-ctx-lh-S_cingul-Marginalis_GrayVol,1476.0,280.0,-0.029750115224707028,0.0002261055619201023,-0.7527581435649042,-0.01456480268555554,7.134958270425034e-05,-0.6313330409069918,-0.020498700346574254,0.00013845514212083135,0.15865048685429936,-0.018364148490538808,9.569550772786404e-05,0.6203388523761378,-0.03792421764905115,0.000274422191842311,1.6243122096919709,-0.05472994715833657,0.0003494950776040823,3.1736512468471147,-0.12075090418659774,0.0009960156275185164,5.535060323535756,0.618356171654396,50.0
A2009-ctx-lh-S_cingul-Marginalis_ThickAvg,2.105,0.17800000000000038,-0.02785115970399732,9.531573482216235e-05,-0.6870576431663299,-0.041144917793671965,0.00029989852494330513,0.02668291619602454,-0.04826551683622813,0.0003689790426341817,0.8866015581618837,-0.07055076420626205,0.0005818103234427126,1.9120978317939648,-0.08956671584246947,0.0007758295542180517,2.823073565224207,-0.13478073159380566,0.0013029122348102117,4.429687746423178,-0.14213132385219182,0.0014060400008680694,5.2264363230901,0.5897404818014924,95.0
A2009-ctx-lh-S_cingul-Marginalis_ThickStd,0.456,0.07800000000000001,-0.032723397130176725,0.00035432238822069253,-0.8632981582134135,-0.03335734809609278,0.0003291497088736657,-0.2960136810418191,-0.05037427227118777,0.00047329128768400203,0.7871130494088142,-0.050863571184343585,0.00046656313258251525,1.2867675067099842,-0.0632911881671627,0.000587857426978618,2.079976324171931,-0.12421346097592194,0.0011300314390953975,4.404619471277287,-0.20379132699712638,0.001959271514047705,6.894335633592413,0.5792021435955329,75.0
A2009-ctx-lh-S_circular_insula_ant_GrayVol,852.0,185.0,-0.03893975508847874,0.00032283536723048386,-0.29690246160834394,-0.025163631078745394,0.00017796061583271152,-0.21709949407279813,-0.026999837003456265,0.00015379443537243037,0.4633915305098802,-0.04392261982450161,0.0003058735235589865,1.3217555924582225,-0.0514943746157777,0.00033107922940753807,2.12400481435121,-0.06408705856221678,0.00038275486056663777,3.4754442405246255,-0.0382799578019674,2.9294017832001955e-05,4.067581592078606,0.5891235032807437,25.0
A2009-ctx-lh-S_circular_insula_ant_ThickAvg,2.715,0.278,-0.03865954994849525,0.00023954203477289865,-0.38530204993913797,-0.034412760975972775,0.00011404468589353909,0.21730405753153137,-0.046531817097823405,0.00026028272824806106,1.0483802922559737,-0.06345897419995038,0.00045093235756222606,1.8821989606590592,-0.06456764550906807,0.0004471344865850353,2.404315769713418,-0.0846897094272516,0.0006541560870698844,3.5555815832054125,-0.07205428969380924,0.0005682573690354246,3.7507422130985764,0.5621952414825379,75.0
A2009-ctx-lh-S_circular_insula_ant_ThickStd,0.535,0.129,0.020774606530420556,-0.00018352125910265504,-1.8465248414376345,-0.01902159810818617,0.00023295368199619434,-0.6257776106698836,-0.008026236427599072,0.00011768840246451464,-0.3141278530315342,-0.010088664446322835,0.00013794066721091594,0.15296484102386282,-0.025521053670577082,0.0002977166379577737,1.059044401514228,-0.036220239651372554,0.0004264620675495249,2.1312786697675303,-0.033352515105645665,0.0005101239448287743,2.4808339345011974,0.5832719708099604,75.0
A2009-ctx-lh-S_circular_insula_inf_GrayVol,2209.0,391.0,0.01912981266042352,-0.00021435205149411684,-1.8077813849940159,0.01368600604171192,-0.00017307316465917495,-1.2830014374053975,-0.011986242282140165,0.0001164008670515792,-0.1898039727103156,-0.007649473458529195,6.975586683219584e-05,0.18204919214909906,-0.01480312228465776,0.00012815899089634158,0.9114763326950639,-0.01175099490624318,5.97245022849753e-05,1.8309002736098896,-0.007090340659864239,3.1858889448350664e-05,2.46461955924385,0.6056117203631685,75.0
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,2.727,0.2639999999999998,0.0012450012964217714,-0.0003657440187305247,-0.8146302316716963,-0.0002665557304475352,-0.0002772196275282353,-0.46703543861303104,-0.013564252356415181,-0.00011865136811766184,0.4142366472136333,-0.01291336550825048,-0.00013176474677962643,0.8470802666559639,-0.025961324369907474,2.1048766250164538e-05,1.5543515895518443,-0.014085655328694028,-5.240527159704689e-05,1.9083702187193576,-0.028562819756001806,0.00015372884691066882,2.5955286427587607,0.5383538117408867,99.0
A2009-ctx-lh-S_circular_insula_inf_ThickStd,0.674,0.134,-0.011349481188717127,0.00014318320324383484,-1.2345444257850084,-0.01357649416801862,0.00024800569055114717,-0.9769999819299601,-0.011967782202070024,0.00022625526361294128,-0.444006497549715,-0.01908580734078557,0.00031906063825301714,0.16833006978770776,-0.02270639088261846,0.0004083383484221094,0.6166351873140321,-0.026671228533399132,0.0005069833543552911,1.3507311943242006,-0.05355521291053919,0.0007829709489844909,2.6416977231035514,0.5766475979062684,50.0
A2009-ctx-lh-S_circular_insula_sup_GrayVol,2504.0,396.0,-0.039615846338535335,0.00036378187638691744,-0.4910236822001544,-0.04468335626724828,0.0003711957398688456,0.11341868333324279,-0.04249199238423376,0.00031704166941235904,0.780015357123385,-0.037743831077380295,0.0002484860607096605,1.15908487800546,-0.032185084994450205,0.00016890384972049306,1.5902961151698767,-0.01950155148016189,-2.3876470734750404e-05,2.1951176427075034,-0.0019173189904896587,-0.00018021698238500537,2.281282305672549,0.5654455678596784,50.0
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,2.553,0.19200000000000017,-0.03895502894103202,7.68212201803396e-05,0.10681579309060943,-0.05599816849816863,0.00028443778443778617,0.8921818459318497,-0.06031189088787133,0.00032558056529840505,1.5795582961562151,-0.06307411754456978,0.0003713940253077144,2.052767613983617,-0.06377507035834627,0.0003804516357827013,2.4773261447216135,-0.07715350657330851,0.000568143280527656,3.287460192070741,-0.07329044661582844,0.0004548648677034331,3.9534863673606364,0.518463408706479,25.0
A2009-ctx-lh-S_circular_insula_sup_ThickStd,0.49,0.07,-0.04698431855353177,0.0005598647570749295,-0.7150311241606656,-0.027679972003843388,0.00031944627776976306,-0.563641113906292,-0.040716894236514596,0.00047071036791119516,0.30881883158370316,-0.048224967605033676,0.0005381638545203715,0.955203321869228,-0.053641884815353966,0.000616296277478563,1.5652819540845502,-0.10946640745151669,0.0012568867560398187,3.5446429668954567,-0.12837928375118812,0.0015922215066710547,4.349374675355822,0.6078076792334443,25.0
A2009-ctx-lh-S_collat_transv_ant_GrayVol,1798.0,436.0,0.05950410111835553,-0.0006789210979930863,-2.768498662179827,0.016684667589799463,-0.00021064872664907082,-1.4440464312350962,0.011734585022402278,-0.00022224592845458956,-0.5387752471374699,-0.0008663755174298857,-9.768350908210642e-05,0.25604586722594613,-0.008172609014961,-3.98585979717296e-05,0.9391306829348176,0.01239301281984652,-0.0002882977205487008,1.3407920920814036,0.021783851742766723,-0.0003338352953574519,1.5773799930966357,0.5828870089489169,75.0
A2009-ctx-lh-S_collat_transv_ant_ThickAvg,2.593,0.23999999999999977,-0.003831561194645517,-4.614583081786482e-05,-1.4932095993598158,0.037054278856285455,-0.0005176278667749318,-1.695851803689237,3.8492376391820526e-05,-0.0001267815817212911,-0.1759616912422637,-0.01186737932861532,1.6039500387848118e-07,0.557630017280831,-0.011726719402723655,-1.0383673410450299e-05,1.0655220119024733,-0.05163990631802376,0.00045066022194245646,2.7124697463270446,-0.03692255862616988,0.0002575276502755811,3.2924150361654747,0.6051937076298879,25.0
A2009-ctx-lh-S_collat_transv_ant_ThickStd,0.532,0.11399999999999999,-0.027289816802140897,0.00017364478846623155,-0.5417568263781558,-0.014442043884926066,8.882988209322747e-05,-0.57384818553992,-0.029530713169538036,0.00022935180565156733,0.35381288822905876,-0.03171629504487568,0.0002416164797064835,0.9077055631246901,-0.04044671874782041,0.0003239935812867117,1.6023715065598023,-0.06355069464063093,0.0005796556106416043,3.052061149358671,-0.01643187136524071,5.254952084943582e-06,2.905827369973288,0.5953605834579732,95.0
A2009-ctx-lh-S_collat_transv_post_GrayVol,603.0,179.0,0.029717330894695672,-0.0004070626080007166,-1.8446259031202308,-0.0032266451918111665,-0.0001036942495089996,-0.6048939558633937,0.004289854710040394,-0.00018598482401850625,-0.20489080059267975,-0.009203973739963229,-6.861065377746434e-05,0.5726491362567219,-0.009521942743736422,-7.865195493085615e-05,1.1056814857623956,0.0060877145308497254,-0.00018105001338153027,1.5910008224672652,0.02653480686979975,-0.00045045932372643287,1.8443026565697627,0.5742273128833304,50.0
A2009-ctx-lh-S_collat_transv_post_ThickAvg,1.924,0.2519999999999998,-0.016997354497354577,6.92869740488795e-05,-0.8078514739229016,-0.01773874900265927,7.213938332302504e-05,-0.4005973138695254,-0.03137462124867103,0.00018577451186313918,0.5499250350721095,-0.03590180107489497,0.00020793101882721476,1.1717293185405644,-0.042491040939622575,0.00030293506948353356,1.7280057413036156,-0.06912316641277656,0.0005879629755280063,3.157707399849901,-0.2275198957437155,0.0022978979281536565,7.338285843823588,0.5775540183240089,95.0
A2009-ctx-lh-S_collat_transv_post_ThickStd,0.408,0.11399999999999999,-0.02989155418461592,0.00027034954417168555,-0.551204517726269,-0.01964412085125283,0.00016246352323758575,-0.47940653595555865,-0.014175972546019995,8.019154245481053e-05,0.02176647371365217,-0.015136427032312992,7.883844545827993e-05,0.5092623383084359,-0.010628330275833285,3.474534265235961e-05,0.9165342338029965,-0.019687069738880947,0.00020988347269595875,2.1383359958551016,-0.02438790093329236,0.0004105665739860695,2.9761334841142797,0.6258726273182625,95.0
A2009-ctx-lh-S_front_inf_GrayVol,3285.0,870.0,-0.02857521512675625,0.0002068393809205198,-0.454147420569675,-0.009281469484181838,-5.4783422348575914e-06,-0.5488484924028563,-0.020233202992497933,8.441092572974586e-05,0.2825818210080945,-0.027249626533318114,0.0001370924242821635,0.941869086430142,-0.02794908635425886,9.422680178648476e-05,1.564680316091955,-0.018532346188554,-2.2205647275839777e-05,2.257043996939717,0.010284774440728917,-0.00031069124814906747,2.3547234418710516,0.5660582310027666,25.0
A2009-ctx-lh-S_front_inf_ThickAvg,2.196,0.1759999999999997,-0.01917347843590252,3.4103652469482464e-05,-0.7334892989430161,-0.02901213918183258,0.00011070625779155357,-0.04116065884663551,-0.0404041795259218,0.00021203273060462258,0.9352654633312192,-0.059854767640980265,0.0003935386795857555,1.8395764352130137,-0.07578759795570617,0.0005603387194463577,2.6512410249395737,-0.09025616657410482,0.0007271338836011346,3.7298765248865413,-0.11375295361273506,0.0009189178823018051,4.961989924301514,0.5619486552744161,75.0
A2009-ctx-lh-S_front_inf_ThickStd,0.443,0.061,-0.07487311735596748,0.0007092541170870521,0.3846196721000558,-0.05491396287833629,0.0005133267344825532,0.2646450556001902,-0.05394303071251756,0.0005064468659490264,0.8328998717613662,-0.07057983473801296,0.0006865439343006658,1.673883539239692,-0.0863833826777887,0.0008229429540553002,2.603428448081396,-0.0729057116823065,0.0006278531578272412,3.2883550632223084,-0.06348178756111468,0.0006916335598636959,3.4625075693621006,0.5958316181851544,95.0
A2009-ctx-lh-S_front_middle_GrayVol,2080.0,578.0,-0.010735498931229914,9.200849816683771e-06,-0.7986601848137078,-0.034321222721259634,0.0002481914771542158,0.04788878001132365,-0.023917521636820135,0.00010647339361066043,0.43089227194488994,-0.028271243575140048,0.00012128597258301293,1.0352048157449087,-0.038917224075386225,0.0002278500602979965,1.7812092136095552,-0.03590678884768108,0.0001583974864191075,2.7065794884285297,-0.12843412100422197,0.0012212088390055357,5.290664297964879,0.5695520006720489,25.0
A2009-ctx-lh-S_front_middle_ThickAvg,2.143,0.21300000000000008,-0.007360403016930813,-9.79508196482993e-05,-1.0081758530400335,-0.017412459502259243,6.067542157408416e-05,-0.464801783221984,-0.03370432389312749,0.00019160357055322114,0.6318829575857499,-0.030996773320964854,0.00014268765497902223,1.0865260265432,-0.06209872124524293,0.0004568651322842065,2.276526292794367,-0.09526069735716496,0.0008024789064168602,3.7037090975948455,-0.09303357851014966,0.0007799180431929811,4.220265266576371,0.5661442603470788,75.0
A2009-ctx-lh-S_front_middle_ThickStd,0.445,0.07400000000000001,-0.017543024863262143,0.00011934829102638689,-0.7800631888548564,-0.03780521620539391,0.000310243241366489,0.03357162577239185,-0.05165491578535061,0.0004509658399818586,0.886745083183871,-0.054017530837502443,0.0004666715189013042,1.4144560522567904,-0.05910414039398506,0.0005287891589944666,2.025537104152797,-0.08291777137581947,0.0008287209121543457,3.3489960459848023,-0.18636555569279561,0.002106474632779236,6.156055779448275,0.5961794366834703,25.0
A2009-ctx-lh-S_front_sup_GrayVol,4391.0,1035.0,-0.02286138547407935,0.00018532913816649165,-0.9128705905050418,-0.003990254189784164,-2.197456985733005e-05,-0.8190839216786422,-0.03252394094520286,0.00024278696033680437,0.4894023136431504,-0.03431515505006321,0.00023510044336245447,1.0282364613843562,-0.03553505895350772,0.0001893123655593952,1.737984559747203,-0.04902986745514584,0.00034211105699284055,2.8059784602117284,-0.05278942476532502,0.00028862216522833323,3.744150643976935,0.5921847405615944,75.0
A2009-ctx-lh-S_front_sup_ThickAvg,2.268,0.2549999999999999,0.000556381385836532,7.424782577197904e-07,-1.523170691879952,-0.007060399558809037,7.568565178814997e-05,-0.9611835362029214,-0.047611031814809246,0.0004612520935047666,0.6412644198436838,-0.05015670579047698,0.0004773079347579192,1.2060766002353032,-0.06027197554146484,0.0005633769960756782,1.976483582583798,-0.096363404647508,0.0009216277171179272,3.4302741190793506,-0.09988443448991663,0.0009346335849807023,3.97800188620645,0.5592567533295537,95.0
A2009-ctx-lh-S_front_sup_ThickStd,0.471,0.065,0.007239330316253368,-0.0002090771321540552,-1.291601648524724,-0.00528801326030316,-7.617519061343749e-05,-0.6591670850596172,-0.04070570094966025,0.0003253852993577959,0.6291812176980387,-0.064138149317003,0.000600143144043547,1.564921418820892,-0.07961890114198261,0.00077681311142058,2.3554845294370446,-0.11268250619087984,0.0012072849105158611,3.8103414857702096,-0.11050398128676842,0.001162220216506743,4.707144166370816,0.6016149137849025,5.0
A2009-ctx-lh-S_interm_prim-Jensen_GrayVol,451.0,272.0,-0.0028957806047741432,5.76025088876641e-05,-1.2172840112013543,0.009992926170721108,-0.000134560744166221,-1.060430155655223,-0.008279072261706827,4.5602526220031425e-05,-0.16195470365413853,-0.006240487603528779,-1.5340946769598005e-05,0.338059518069593,0.013303303373218958,-0.00027194666469823413,0.553441248677515,-0.006381769555789113,-0.00015700076974586822,2.1260148257697264,0.006344263742825554,-0.00039716651874401,2.811457360454682,0.5894133890197082,25.0
A2009-ctx-lh-S_interm_prim-Jensen_ThickAvg,2.249,0.3719999999999999,0.01582017126007199,-0.00025815845818169205,-1.5121086661775462,0.01590173986957136,-0.00026614839978990763,-1.1568179600326713,-0.009620775415857234,-2.9641902684797176e-05,0.08790537212675609,-0.01204022345491444,1.0285521362085312e-05,0.5343243943515991,-0.0316808808652485,0.00017506450356317133,1.6074276882876388,-0.03589919594426218,0.00027809266424066894,2.8193464702596565,-0.03638947646747769,0.00034887478700276325,3.808493999353668,0.6368523883009923,95.0
